battery_id,operation_index,discharge_cycle,ambient_temperature_C,start_time,capacity_Ah,sample_index,time_s,voltage_measured_V,current_measured_A,temperature_measured_C,current_load_A,voltage_load_V,delta_time_s,voltage_change_V,temperature_change_C,current_change_A,normalized_time,temperature_rise_C,voltage_drop_from_start_V,next_voltage_V,next_temperature_C,next_time_s,prediction_horizon_s
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,1,9.453,4.082016063841389,-0.0026506477663461,5.655563478290417,0.0004,4.097,9.453,6.312971288569003e-05,0.007524154156203444,-0.00015919203254669998,0.004023169506818066,1.655563478290417,-6.312971288569003e-05,3.678357965090758,5.714277024625158,21.265000000000004,11.812000000000005
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,2,21.265000000000004,3.678357965090758,-2.0123480994057217,5.714277024625158,1.9976,2.706,11.812000000000005,-0.4036580987506313,0.05871354633474102,-2.0096974516393757,0.009050322602611465,1.714277024625158,0.4035949690377456,3.653180819225924,5.813401260075401,32.218,10.953
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,3,32.218,3.653180819225924,-2.013092067843029,5.813401260075401,1.9976,2.675,10.953,-0.025177145864834216,0.09912423545024307,-0.0007439684373071742,0.013711887778553313,1.813401260075401,0.4287721149025798,3.6316725311469407,5.936430170692676,43.203,10.985
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,4,43.203,3.6316725311469407,-2.012256859447295,5.936430170692676,1.9976,2.652,10.985,-0.021508288078983195,0.12302891061727461,0.0008352083957339218,0.018387072062103132,1.9364301706926756,0.450280402981563,3.611500831456945,6.083582906992133,54.125,10.921999999999997
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,5,54.125,3.611500831456945,-2.01160605830575,6.083582906992133,1.9976,2.633,10.921999999999997,-0.02017169968999566,0.14715273629945713,0.0006508011415449211,0.023035443727549752,2.0835829069921328,0.4704521026715587,3.591790111584232,6.202763413350454,65.10900000000001,10.984000000000009
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,6,65.10900000000001,3.591790111584232,-2.0115823567416045,6.202763413350454,1.9976,2.612,10.984000000000009,-0.01971071987271289,0.11918050635832156,2.370156414555069e-05,0.027710202413986827,2.2027634133504543,0.49016282254427157,3.572704932430505,6.364255448663117,76.109,10.999999999999986
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,7,76.109,3.572704932430505,-2.011024369934031,6.364255448663117,1.9974,2.588,10.999999999999986,-0.019085179153726983,0.16149203531266298,0.0005579868075735739,0.03239177065422788,2.3642554486631173,0.5092480016979986,3.5540565437127496,6.506211116021483,87.125,11.016000000000005
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,8,87.125,3.5540565437127496,-2.0110063753975247,6.506211116021483,1.9974,2.566,11.016000000000005,-0.018648388717755537,0.1419556673583653,1.799453650619398e-05,0.037080148448272926,2.5062111160214826,0.5278963904157541,3.5366425587660983,6.670131875010738,98.078,10.953000000000003
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,9,98.078,3.5366425587660983,-2.011700921082196,6.670131875010738,1.9974,2.55,10.953000000000003,-0.01741398494665125,0.1639207589892555,-0.0006945456846714215,0.04174171362421478,2.670131875010738,0.5453103753624053,3.520731521797271,6.813765005416549,109.062,10.983999999999995
B0053,1,1,4.0,2010-09-17 15:17:48,1.06914178861943,10,109.062,3.520731521797271,-2.0119524543999594,6.813765005416549,1.9974,2.534,10.983999999999995,-0.015911036968827563,0.14363313040581094,-0.00025153331776328614,0.046416472310651845,2.813765005416549,0.5612214123312329,3.506119109003775,6.9325599631707,120.0,10.938000000000002
