battery_id,operation_index,discharge_cycle,ambient_temperature_C,start_time,capacity_Ah,sample_index,time_s,voltage_measured_V,current_measured_A,temperature_measured_C,current_load_A,voltage_load_V,delta_time_s,voltage_change_V,temperature_change_C,current_change_A,normalized_time,temperature_rise_C,voltage_drop_from_start_V,next_voltage_V,next_temperature_C,next_time_s,prediction_horizon_s
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,1,9.313000000000002,3.8393171894902425,0.0002397174907848,9.109015589203937,0.0,3.854,9.313000000000002,-0.0002516337665774415,-0.01868420935501902,-0.0036411453186153,0.005435915096294439,5.109015589203937,0.0002516337665774415,3.4670542341297383,9.06962408861446,19.406,10.092999999999996
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,2,19.406,3.4670542341297383,-1.9922283838479489,9.06962408861446,1.9982,2.406,10.092999999999996,-0.37226295536050413,-0.039391500589475825,-1.9924681013387338,0.011327109240705449,5.069624088614461,0.3725145891270816,3.441731060546036,9.091821566725878,28.797,9.391000000000002
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,3,28.797,3.441731060546036,-1.994519118544192,9.091821566725878,1.9982,2.382,9.391000000000002,-0.025323173583702285,0.022197478111417368,-0.0022907346962430797,0.016808552241811544,5.091821566725878,0.39783776271078386,3.420127313264605,9.12660887465129,38.141,9.343999999999998
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,4,38.141,3.420127313264605,-1.993204069415523,9.12660887465129,1.9982,2.364,9.343999999999998,-0.021603747281431218,0.03478730792541107,0.001315049128668866,0.02226256176181318,5.126608874651289,0.4194415099922151,3.40028591723891,9.175102665074531,47.563,9.422000000000004
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,5,47.563,3.40028591723891,-1.9948146576472388,9.175102665074531,1.9982,2.345,9.422000000000004,-0.019841396025694902,0.04849379042324209,-0.0016105882317156706,0.027762099186626473,5.175102665074531,0.43928290601791,3.381112241560917,9.215666405179066,56.953,9.39
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,6,56.953,3.381112241560917,-1.9944358051981488,9.215666405179066,1.9982,2.327,9.39,-0.019173675677992996,0.040563740104534673,0.0003788524490899725,0.03324295849664524,5.215666405179066,0.458456581695903,3.3622872648948388,9.279856649839152,66.235,9.281999999999996
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,7,66.235,3.3622872648948388,-1.995251283775108,9.279856649839152,1.9982,2.311,9.281999999999996,-0.018824976666078186,0.06419024466008594,-0.0008154785769591832,0.038660779169232475,5.279856649839152,0.47728155836198116,3.343356839693704,9.38837212979721,75.625,9.39
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,8,75.625,3.343356839693704,-1.993563580610724,9.38837212979721,1.9982,2.293,9.39,-0.01893042520113486,0.10851547995805788,0.0016877031643840468,0.04414163847925125,5.38837212979721,0.496211983563116,3.3241463470707417,9.45348515864607,85.0,9.375
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,9,85.0,3.3241463470707417,-1.991669059152208,9.45348515864607,1.9982,2.271,9.375,-0.01921049262296215,0.0651130288488595,0.0018945214585159853,0.04961374242296007,5.453485158646069,0.5154224761860782,3.304437426006032,9.530174598943796,94.344,9.343999999999994
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,10,94.344,3.304437426006032,-1.9945183145231609,9.530174598943796,1.9982,2.251,9.343999999999994,-0.019708921064709894,0.07668944029772717,-0.00284925537095293,0.05506775194296171,5.5301745989437965,0.5351313972507881,3.2837477266963337,9.610011495828864,103.75,9.406000000000006
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,11,103.75,3.2837477266963337,-1.9953893361980672,9.610011495828864,1.9982,2.23,9.406000000000006,-0.020689699309698106,0.07983689688506779,-0.0008710216749063804,0.06055795031037774,5.610011495828864,0.5558210965604862,3.262538441724175,9.70933141189114,113.11,9.36
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,12,113.11,3.262538441724175,-1.9965231851156608,9.70933141189114,1.9982,2.208,9.36,-0.02120928497215857,0.09931991606227619,-0.001133848917593605,0.06602129888777664,5.7093314118911405,0.5770303815326447,3.240586056685991,9.8081860077798,122.469,9.358999999999995
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,13,122.469,3.240586056685991,-1.9953693468648728,9.8081860077798,1.9982,2.185,9.358999999999995,-0.021952385038184197,0.09885459588866041,0.0011538382507880751,0.0714840637740882,5.808186007779801,0.5989827665708289,3.217806331140096,9.901738303817144,131.86,9.39100000000002
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,14,131.86,3.217806331140096,-1.992627119222532,9.901738303817144,1.9984,2.163,9.39100000000002,-0.022779725545894802,0.09355229603734294,0.0027422276423407776,0.07696550677519431,5.901738303817144,0.6217624921167237,3.194740872768614,9.99830341515024,141.235,9.375
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,15,141.235,3.194740872768614,-1.993419966139844,9.99830341515024,1.9982,2.139,9.375,-0.023065458371481995,0.09656511133309564,-0.0007928469173119623,0.08243761071890314,5.9983034151502395,0.6448279504882057,3.173067473103141,10.10686282232874,150.61,9.375
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,16,150.61,3.173067473103141,-1.993119930398956,10.10686282232874,1.9982,2.118,9.375,-0.021673399665472992,0.10855940717850032,0.0003000357408879939,0.08790971466261198,6.10686282232874,0.6665013501536787,3.153005010165994,10.21367476236606,159.953,9.34299999999999
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,17,159.953,3.153005010165994,-1.994281466390581,10.21367476236606,1.9982,2.098,9.34299999999999,-0.020062462937147085,0.10681194003731953,-0.0011615359916250512,0.09336314049152628,6.213674762366059,0.6865638130908258,3.1363441862435346,10.304860780214575,169.328,9.375
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,18,169.328,3.1363441862435346,-1.995755502992742,10.304860780214575,1.9984,2.08,9.375,-0.01666082392245949,0.09118601784851599,-0.0014740366021610551,0.0988352444352351,6.304860780214575,0.7032246370132853,3.1238045232430647,10.404141754512604,178.688,9.359999999999985
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,19,178.688,3.1238045232430647,-1.995188183969281,10.404141754512604,1.9982,2.067,9.359999999999985,-0.012539663000469936,0.09928097429802918,0.000567319023460966,0.10429859301263399,6.4041417545126045,0.7157643000137552,3.1156991909258007,10.551200783431495,188.0,9.312000000000012
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,20,188.0,3.1156991909258007,-1.9925634212304169,10.551200783431495,1.9982,2.059,9.312000000000012,-0.008105332317263958,0.1470590289188909,0.0026247627388642503,0.1097339244178411,6.551200783431495,0.7238696323310192,3.1111503418122126,10.643289263215948,197.313,9.312999999999988
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,21,197.313,3.1111503418122126,-1.9935934441698573,10.643289263215948,1.9984,2.054,9.312999999999988,-0.004548849113588105,0.09208847978445256,-0.0010300229394404337,0.11516983951413554,6.643289263215948,0.7284184814446073,3.110262869453732,10.74060217214607,206.672,9.359000000000009
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,22,206.672,3.110262869453732,-1.9951150967003335,10.74060217214607,1.9984,2.053,9.359000000000009,-0.0008874723584804123,0.09731290893012279,-0.001521652530476203,0.12063260440044711,6.740602172146071,0.7293059538030877,3.11082732572388,10.871610712018231,216.0,9.328000000000003
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,23,216.0,3.11082732572388,-1.992847258762568,10.871610712018231,1.9982,2.054,9.328000000000003,0.000564456270147673,0.13100853987216077,0.0022678379377654156,0.12607727486305148,6.8716107120182315,0.72874149753294,3.1131693456223486,10.986383136545228,225.328,9.328000000000003
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,24,225.328,3.1131693456223486,-1.9957150276462683,10.986383136545228,1.9984,2.057,9.328000000000003,0.002342019898468717,0.11477242452699699,-0.002867768883700217,0.13152194532565586,6.9863831365452285,0.7263994776344713,3.116401242097984,11.067679757889849,234.641,9.312999999999988
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,25,234.641,3.116401242097984,-1.991427302012356,11.067679757889849,1.9982,2.06,9.312999999999988,0.0032318964756354873,0.08129662134462023,0.0042877256339122205,0.1369578604219503,7.067679757889849,0.7231675811588358,3.1203025509273057,11.169125915690238,243.953,9.312000000000012
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,26,243.953,3.1203025509273057,-1.9947307950947748,11.169125915690238,1.9982,2.064,9.312000000000012,0.0039013088293216036,0.1014461578003889,-0.003303493082418729,0.1423931918271574,7.169125915690238,0.7192662723295142,3.124825493806162,11.284248734818233,253.281,9.328000000000003
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,27,253.281,3.124825493806162,-1.994253408092,11.284248734818233,1.9982,2.068,9.328000000000003,0.004522942878856462,0.11512281912799516,0.0004773870027747762,0.14783786228976178,7.284248734818233,0.7147433294506578,3.129244812890048,11.38452113081173,262.656,9.375
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,28,262.656,3.129244812890048,-1.9932277474357527,11.38452113081173,1.9982,2.073,9.375,0.004419319083885931,0.10027239599349791,0.001025660656247318,0.15330996623347062,7.384521130811731,0.7103240103667718,3.134137204025237,11.491236560101154,272.0,9.343999999999994
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,29,272.0,3.134137204025237,-1.9937722207725663,11.491236560101154,1.9982,2.077,9.343999999999994,0.004892391135189023,0.10671542928942301,-0.0005444733368136223,0.15876397575347223,7.491236560101154,0.7054316192315828,3.139098724845759,11.576580864453478,281.375,9.375
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,30,281.375,3.139098724845759,-1.9951983742238024,11.576580864453478,1.9982,2.082,9.375,0.004961520820522036,0.08534430435232387,-0.0014261534512360896,0.16423607969718107,7.576580864453478,0.7004700984110608,3.1437582769166568,11.671546106152686,290.703,9.327999999999975
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,31,290.703,3.1437582769166568,-1.9933243068406716,11.671546106152686,1.9982,2.087,9.327999999999975,0.004659552070897632,0.09496524169920839,0.0018740673831307841,0.16968075015978543,7.671546106152686,0.6958105463401631,3.1484876617527524,11.736039858868818,300.125,9.422000000000025
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,32,300.125,3.1484876617527524,-1.9920847850679737,11.736039858868818,1.9982,2.093,9.422000000000025,0.00472938483609564,0.06449375271613178,0.0012395217726979268,0.17518028758459875,7.736039858868818,0.6910811615040675,3.153035943281909,11.802157474393246,309.485,9.360000000000014
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,33,309.485,3.153035943281909,-1.993637631146303,11.802157474393246,1.9982,2.097,9.360000000000014,0.00454828152915665,0.06611761552442807,-0.0015528460783293951,0.18064363616199763,7.802157474393246,0.6865328799749109,3.1574672362112737,11.87106306556135,318.828,9.342999999999961
B0052,1,1,4.0,2010-08-23 17:51:09,0.8606591508342232,34,318.828,3.1574672362112737,-1.9925102231904823,11.87106306556135,1.9982,2.101,9.342999999999961,0.004431292929364616,0.0689055911681038,0.0011274079558207806,0.18609706199091192,7.87106306556135,0.6821015870455462,3.1612543815062346,11.988486421821612,328.219,9.39100000000002
