battery_id,operation_index,discharge_cycle,ambient_temperature_C,start_time,capacity_Ah,sample_index,time_s,voltage_measured_V,current_measured_A,temperature_measured_C,current_load_A,voltage_load_V,delta_time_s,voltage_change_V,temperature_change_C,current_change_A,normalized_time,temperature_rise_C,voltage_drop_from_start_V,next_voltage_V,next_temperature_C,next_time_s,prediction_horizon_s
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,1,9.313000000000002,3.799432619624681,-0.0011458247067896,9.14102763680112,0.0,3.814,9.313000000000002,-0.0005998943980944915,0.01096304384754987,-0.0024574759377585,0.005435915096294439,5.14102763680112,0.0005998943980944915,3.4208513261705646,9.111380110221903,19.406,10.092999999999996
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,2,19.406,3.4208513261705646,-1.9904601456447133,9.111380110221903,1.999,2.248,10.092999999999996,-0.3785812934541162,-0.029647526579216432,-1.9893143209379236,0.011327109240705449,5.111380110221903,0.37918118785221067,3.394598968160208,9.154681576017486,28.797,9.391000000000002
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,3,28.797,3.394598968160208,-1.9885023731011653,9.154681576017486,1.999,2.239,9.391000000000002,-0.026252358010356858,0.04330146579558303,0.0019577725435480087,0.016808552241811544,5.154681576017486,0.4054335458625675,3.3730478248023026,9.214162463891414,38.141,9.343999999999998
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,4,38.141,3.3730478248023026,-1.9877466773339336,9.214162463891414,1.999,2.227,9.343999999999998,-0.0215511433579052,0.05948088787392791,0.0007556957672316678,0.02226256176181318,5.214162463891414,0.4269846892204727,3.353199434404643,9.253504170820008,47.563,9.422000000000004
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,5,47.563,3.353199434404643,-1.987110163758803,9.253504170820008,1.999,2.201,9.422000000000004,-0.01984839039765962,0.03934170692859418,0.000636513575130726,0.027762099186626473,5.253504170820008,0.44683307961813234,3.33444846136476,9.380331760902502,56.953,9.39
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,6,56.953,3.33444846136476,-1.987632199146944,9.380331760902502,1.999,2.187,9.39,-0.018750973039883156,0.12682759008249356,-0.0005220353881409956,0.03324295849664524,5.380331760902502,0.4655840526580155,3.316525315681764,9.475669609471495,66.235,9.281999999999996
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,7,66.235,3.316525315681764,-1.9893097553460648,9.475669609471495,1.999,2.171,9.281999999999996,-0.017923145682996022,0.09533784856899352,-0.001677556199120911,0.038660779169232475,5.475669609471495,0.4835071983410115,3.2988115703584344,9.637913855142608,75.625,9.39
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,8,75.625,3.2988115703584344,-1.9888603553856268,9.637913855142608,1.999,2.156,9.39,-0.017713745323329366,0.16224424567111306,0.0004493999604380239,0.04414163847925125,5.6379138551426085,0.5012209436643409,3.281397752976378,9.73073680059692,85.0,9.375
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,9,85.0,3.281397752976378,-1.98810362259563,9.73073680059692,1.999,2.145,9.375,-0.017413817382056607,0.09282294545431213,0.0007567327899968834,0.04961374242296007,5.730736800596921,0.5186347610463975,3.263673706062799,9.766357664859871,94.344,9.343999999999994
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,10,94.344,3.263673706062799,-1.9872306907800223,9.766357664859871,1.999,2.135,9.343999999999994,-0.01772404691357865,0.03562086426295075,0.0008729318156075472,0.05506775194296171,5.766357664859871,0.5363588079599761,3.245555533548357,9.89320119495342,103.75,9.406000000000006
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,11,103.75,3.245555533548357,-1.9875833581537068,9.89320119495342,1.999,2.12,9.406000000000006,-0.018118172514442143,0.12684353009354865,-0.00035266737368444545,0.06055795031037774,5.89320119495342,0.5544769804744183,3.2272818411898743,9.96494813541232,113.11,9.36
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,12,113.11,3.2272818411898743,-1.9878118323900476,9.96494813541232,1.999,2.111,9.36,-0.01827369235848275,0.07174694045889929,-0.0002284742363407588,0.06602129888777664,5.964948135412319,0.572750672832901,3.208954404897142,10.068043426977088,122.469,9.358999999999995
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,13,122.469,3.208954404897142,-1.9880051814004729,10.068043426977088,1.999,2.103,9.358999999999995,-0.01832743629273237,0.10309529156476849,-0.0001933490104253366,0.0714840637740882,6.068043426977088,0.5910781091256334,3.1902477271710183,10.201368838906426,131.86,9.39100000000002
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,14,131.86,3.1902477271710183,-1.9881760808654216,10.201368838906426,1.999,2.091,9.39100000000002,-0.018706677726123555,0.1333254119293379,-0.0001708994649487483,0.07696550677519431,6.201368838906426,0.609784786851757,3.171704489804533,10.327551166355974,141.235,9.375
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,15,141.235,3.171704489804533,-1.989164808739098,10.327551166355974,1.999,2.079,9.375,-0.018543237366485332,0.12618232744954838,-0.0009887278736764316,0.08243761071890314,6.327551166355974,0.6283280242182423,3.153440582669783,10.474470320506864,150.61,9.375
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,16,150.61,3.153440582669783,-1.9881402957236,10.474470320506864,1.999,2.065,9.375,-0.018263907134750124,0.14691915415088985,0.0010245130154979964,0.08790971466261198,6.474470320506864,0.6465919313529924,3.136300383285499,10.60878754750722,159.953,9.34299999999999
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,17,159.953,3.136300383285499,-1.988065354998304,10.60878754750722,1.999,2.053,9.34299999999999,-0.017140199384283683,0.13431722700035564,7.494072529601326e-05,0.09336314049152628,6.6087875475072195,0.6637321307372761,3.1202217854125247,10.7051598123015,169.328,9.375
B0051,1,1,4.0,2010-08-23 17:51:09,0.6434735598158292,18,169.328,3.1202217854125247,-1.986930333293033,10.7051598123015,1.999,2.041,9.375,-0.0160785978729745,0.09637226479428129,0.001135021705271022,0.0988352444352351,6.705159812301501,0.6798107286102506,3.1060760475375577,10.831428437523948,178.688,9.359999999999985
