battery_id,operation_index,discharge_cycle,ambient_temperature_C,start_time,capacity_Ah,sample_index,time_s,voltage_measured_V,current_measured_A,temperature_measured_C,current_load_A,voltage_load_V,delta_time_s,voltage_change_V,temperature_change_C,current_change_A,normalized_time,temperature_rise_C,voltage_drop_from_start_V,next_voltage_V,next_temperature_C,next_time_s,prediction_horizon_s
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,1,9.358999999999998,4.086933538213789,-0.0002350790973674,43.25683175903665,0.0004,4.103,9.358999999999998,-8.260385290270733e-05,-0.008402424226481742,0.0027709872962540997,0.00595220302742567,0.25683175903665045,8.260385290270733e-05,3.718468398813418,43.31172882355051,19.453,10.094000000000001
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,2,19.453,3.718468398813418,-3.990765247631381,43.31172882355051,4.001,1.544,10.094000000000001,-0.3684651394003713,0.05489706451385956,-3.9905301685340135,0.012371856554387389,0.31172882355051,0.368547743253274,3.694684453815946,43.445612445012834,28.781,9.328
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,3,28.781,3.694684453815946,-3.9886399692684815,43.445612445012834,4.001,1.55,9.328,-0.02378394499747216,0.13388362146232424,0.00212527836289933,0.018304343982512898,0.44561244501283426,0.39233168825074616,3.6763218474507937,43.6117807909961,38.156000000000006,9.375000000000007
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,4,38.156000000000006,3.6763218474507937,-3.9891557451571416,43.6117807909961,4.001,1.547,9.375000000000007,-0.01836260636515208,0.1661683459832659,-0.0005157758886600305,0.024266722803125754,0.6117807909961002,0.41069429461589824,3.660493328663384,43.79820743505798,47.516,9.359999999999992
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,5,47.516,3.660493328663384,-3.9903035563061975,43.79820743505798,4.001,1.533,9.359999999999992,-0.015828518787409873,0.18642664406188203,-0.0011478111490559328,0.03021956181762562,0.7982074350579822,0.4265228134033081,3.645815429719762,44.02778036803401,56.844,9.328000000000003
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,6,56.844,3.645815429719762,-3.990573302150908,44.02778036803401,4.001,1.519,9.328000000000003,-0.014677898943622036,0.22957293297602632,-0.0002697458447107337,0.03615204924575113,1.0277803680340085,0.44120071234693015,3.632009799126588,44.27924667181707,66.219,9.374999999999993
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,7,66.219,3.632009799126588,-3.9877955703612713,44.27924667181707,4.001,1.504,9.374999999999993,-0.013805630593173746,0.25146630378306156,0.002777731789636917,0.04211442806636398,1.27924667181707,0.4550063429401039,3.619398848893264,44.5054811746427,75.531,9.312000000000012
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,8,75.531,3.619398848893264,-3.988181546697809,44.5054811746427,4.001,1.491,9.312000000000012,-0.012610950233324036,0.2262345028256334,-0.00038597633653791874,0.04803673970130232,1.5054811746427035,0.46761729317342793,3.607694052035966,44.71944462130807,84.844,9.312999999999988
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,9,84.844,3.607694052035966,-3.990526710966512,44.71944462130807,4.001,1.475,9.312999999999988,-0.011704796857297861,0.21396344666536748,-0.002345164268702682,0.05395968732331484,1.719444621308071,0.4793220900307258,3.5966576323962,44.9465272242587,94.141,9.297000000000011
B0032,2,1,43.0,2009-04-07 16:31:01,1.704864107351214,10,94.141,3.5966576323962,-3.989224523594567,44.9465272242587,4.001,1.461,9.297000000000011,-0.011036419639766315,0.22708260295063099,0.001302187371944985,0.0598724591521402,1.946527224258702,0.4903585096704921,3.586966995773014,45.11433547383592,103.5,9.358999999999995
