battery_id,operation_index,discharge_cycle,ambient_temperature_C,start_time,capacity_Ah,sample_index,time_s,voltage_measured_V,current_measured_A,temperature_measured_C,current_load_A,voltage_load_V,delta_time_s,voltage_change_V,temperature_change_C,current_change_A,normalized_time,temperature_rise_C,voltage_drop_from_start_V,next_voltage_V,next_temperature_C,next_time_s,prediction_horizon_s
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,1,9.313000000000002,3.8462292855248927,-0.000953018924745,9.298540811354457,0.0,3.86,9.313000000000002,0.0007379341849214072,0.005900760392352211,-8.190977512e-05,0.005435915096294439,5.2985408113544565,-0.0007379341849214072,3.482747114513102,9.276107406369094,19.406,10.092999999999996
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,2,19.406,3.482747114513102,-2.009770153932727,9.276107406369094,1.9972,2.511,10.092999999999996,-0.3634821710117908,-0.02243340498536206,-2.008817135007982,0.011327109240705449,5.2761074063690945,0.3627442368268694,3.457383260213485,9.293920229116525,28.797,9.391000000000002
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,3,28.797,3.457383260213485,-2.0145870671728967,9.293920229116525,1.9972,2.486,9.391000000000002,-0.02536385429961685,0.017812822747430346,-0.00481691324016964,0.016808552241811544,5.293920229116525,0.38810809112648625,3.435799617065229,9.296387117190989,38.141,9.343999999999998
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,4,38.141,3.435799617065229,-2.012537959374433,9.296387117190989,1.9972,2.462,9.343999999999998,-0.021583643148256115,0.0024668880744638244,0.0020491077984639006,0.02226256176181318,5.296387117190989,0.40969173427474237,3.416136125503195,9.364167210408953,47.563,9.422000000000004
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,5,47.563,3.416136125503195,-2.0131578328335187,9.364167210408953,1.9972,2.441,9.422000000000004,-0.019663491562034174,0.06778009321796397,-0.0006198734590858734,0.027762099186626473,5.364167210408953,0.42935522583677654,3.3974245902473923,9.38653668294033,56.953,9.39
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,6,56.953,3.3974245902473923,-2.0136303074926363,9.38653668294033,1.9972,2.425,9.39,-0.01871153525580249,0.022369472531377,-0.00047247465911759434,0.03324295849664524,5.38653668294033,0.44806676109257904,3.3794927950035447,9.480905180530751,66.235,9.281999999999996
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,7,66.235,3.3794927950035447,-2.0136110185322047,9.480905180530751,1.9972,2.395,9.281999999999996,-0.01793179524384758,0.09436849759042154,1.92889604315738e-05,0.038660779169232475,5.480905180530751,0.4659985563364266,3.361163514408139,9.54807960231154,75.625,9.39
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,8,75.625,3.361163514408139,-2.013149676276373,9.54807960231154,1.9972,2.375,9.39,-0.018329280595405617,0.06717442178078947,0.0004613422558317204,0.04414163847925125,5.548079602311541,0.48432783693183223,3.343360528231796,9.61006361946692,85.0,9.375
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,9,85.0,3.343360528231796,-2.0129427173275998,9.61006361946692,1.9974,2.358,9.375,-0.017802986176342905,0.061984017155380045,0.00020695894877320598,0.04961374242296007,5.610063619466921,0.5021308231081751,3.325274632165315,9.706352667469451,94.344,9.343999999999994
B0049,1,1,4.0,2010-08-23 17:51:09,0.8583727215167135,10,94.344,3.325274632165315,-2.0136818772587466,9.706352667469451,1.9972,2.34,9.343999999999994,-0.018085896066481144,0.09628904800253046,-0.0007391599311468156,0.05506775194296171,5.706352667469451,0.5202167191746563,3.306796214188553,9.769295831427009,103.75,9.406000000000006
